timestamp,ground_truth_x,ground_truth_y,dr_x,dr_y,ekf_x,ekf_y,ai_dr_x,ai_dr_y,hybrid_x,hybrid_y,gps_available
0.0,0.0,0.0,0.0,0.0,-0.01091423560993885,-0.02100129153767072,0.0,0.0,-0.6345848418921589,-1.2210750936902832,True
0.05,0.04999994791668295,0.04999979166692709,0.00037369204344541145,-0.0004517664740142571,-0.05721493112474081,0.01117571332405188,0.00037369204344541145,-0.0004517664740142571,-2.47166405973076,1.742480117708366,True
0.1,0.09999958333385418,0.09999833334166666,0.0008528760275665579,-0.0004949365891520043,-0.09894960241197562,0.05753813331687288,0.0008528760275665579,-0.0004949365891520043,-2.11758548783057,2.3637151120079456,True
0.15000000000000002,0.1499985937539551,0.14999437506328092,0.0007662620047105431,-0.00021896771200023246,-0.04432421430780924,0.0027005332984102945,0.0007662620047105431,-0.00021896771200023246,2.4406009117318326,-2.458893412652316,True
0.2,0.19999666668333332,0.19998666693333084,0.0004614229108036738,-0.0005181361313454885,-0.1351095070657931,0.009047271948189675,0.0004614229108036738,-0.0005181361313454885,-3.9260761709294103,0.29398532831071955,True
0.25,0.24999348963419576,0.24997395914712334,0.0007743100622531654,-0.0009913439090335904,-0.1344335303229691,-0.028445169512366024,0.0007743100622531654,-0.0009913439090335904,-0.04399019924256942,-1.4605562158822403,True
0.30000000000000004,0.29998875012656184,0.2999550020249567,0.0001753175716480821,-0.001298242778685249,-0.07182616113145976,0.002888859843676178,0.0001753175716480821,-0.001298242778685249,2.258778372375972,1.2073217235176732,True
0.35000000000000003,0.34998213569021613,0.349928546043362,-0.0005867045385690812,-0.001466704817332451,-0.06410179840323568,-0.022154880238174822,-0.0005867045385690812,-0.001466704817332451,0.2388467643081434,-0.8499041996952996,True
0.4,0.3999733338666617,0.3998933418663417,-0.0008765003799003767,-0.00225535180516864,-0.03727914031676522,-0.09720297400709396,-0.0008765003799003767,-0.00225535180516864,0.8650395861112161,-2.4824086618215166,True
0.45,0.44996203221107245,0.4498481403766024,-0.0014941361289235264,-0.0029577412719847523,-0.08751585475060925,-0.16972320898947904,-0.0014941361289235264,-0.0029577412719847523,-1.6069109683828784,-2.2857848337983278,True
0.5,0.4999479182942467,0.4997916927067833,-0.002369478852784528,-0.0039005701635547885,-0.14598187227029724,-0.0642900791544448,-0.002369478852784528,-0.0039005701635547885,-1.7828173806527396,3.071447948273432,True
0.55,0.549930679704559,0.5497227502706774,-0.003283774499584471,-0.004407641545001715,-0.2648142694435789,-0.1352744939208869,-0.003283774499584471,-0.004407641545001715,-3.4151220063548084,-1.9975282634086162,True
0.6000000000000001,0.5999100040499133,0.5996400647944461,-0.003642548466301818,-0.005004771217888087,-0.18906215454830488,-0.1271663554142546,-0.003642548466301818,-0.005004771217888087,1.8787765025954963,0.160617783172194,True
0.65,0.6498855789596951,0.649542388347826,-0.004244972458182376,-0.005483406513753856,-0.20458403291343846,-0.12200748319222088,-0.004244972458182376,-0.005483406513753856,-0.5175311782360343,0.0762900126928206,True
0.7000000000000001,0.699857092086724,0.6994284733753277,-0.00501826378264302,-0.006020447603545563,-0.11589411479829548,-0.11956167462895016,-0.00501826378264302,-0.006020447603545563,2.014304626710941,-0.0003267822521595201,True
0.75,0.7498242311092054,0.7492970727274235,-0.005959123227141688,-0.00632630429143312,-0.11881287861428248,-0.1009431288543556,-0.005959123227141688,-0.00632630429143312,-0.15062048626054284,0.36903123990123343,True
0.8,0.7997866837326834,0.7991469396917271,-0.006077757546977782,-0.006940165519203318,0.047268252164475846,-0.09357937211474174,-0.006077757546977782,-0.006940165519203318,3.5868836457482405,0.10340961759827888,True
0.8500000000000001,0.8497441376919913,0.8489768280241604,-0.005381657973244924,-0.007324656005299954,0.12234552000539041,-0.2532074876435781,-0.005381657973244924,-0.007324656005299954,1.582165096077436,-3.433480668927474,True
0.9,0.8996962807532048,0.8987854919801106,-0.004314661277847417,-0.0072782548839469535,0.018824553408209696,-0.17144085463139455,-0.004314661277847417,-0.0072782548839469535,-2.0841678711716205,1.5136108805281407,True
0.9500000000000001,0.9496428007155924,0.9485716863455731,-0.003108779937898678,-0.0065672326141690985,0.19705560010605222,-0.30636344222713535,-0.003108779937898678,-0.0065672326141690985,3.4513952631769906,-2.758968208660898,True
1.0,0.9995833854135666,0.9983341664682815,-0.0016326327651322407,-0.0052872473864583516,0.19134303533254282,-0.34698127144200386,-1.4494256396621048,5.739778441700456,-0.04018876402851444,-0.9786693273798102,True
1.05,1.049517722718636,1.048071688288825,0.0003959794460893155,-0.0042345094202386625,0.2635238901501997,-0.23043410244668172,-1.367328796821916,5.668314261484302,1.3832514110073832,1.8735115340250283,True
1.1,1.0994455005413548,1.0977830083717484,0.002066782436597268,-0.0029927846542235955,0.3648709076438793,-0.03400487320512782,-1.4148469653508784,5.587702119673169,1.8969377490864696,3.2831508880343487,True
1.1500000000000001,1.149366406833274,1.1474668839366384,0.004171337793821506,-0.0014769348571328767,0.17215714006848978,0.029980622802857702,-1.44848886518622,5.672933408313033,-3.1094614179478355,1.0273463956262032,True
1.2000000000000002,1.1992801295888922,1.1971220728891938,0.005798192415445455,0.000230253958291182,0.11289406547970414,-0.02689854302853125,-1.4592637105844324,5.6901611697908105,-0.9155791069811043,-0.9735677943184622,True
1.25,1.249186356847604,1.246747333852277,0.007178082825184477,0.00218882877537758,0.016455586099083708,-0.10223904552516051,-1.3900414558634753,5.56632008869359,-1.51352128045769,-1.2814352287005577,True
1.3,1.299084776695652,1.2963414261969486,0.008890018420409524,0.004273974181976756,0.10496532515538703,-0.12483744332351583,-1.2906568193862922,5.564153277160492,1.3808401860173296,-0.4704412180017836,True
1.35,1.3489750772680744,1.345903110073483,0.010057767676381741,0.00612100151330675,0.42139477160019756,-0.21664265668562221,-1.3365791236886695,5.666498503954713,4.89746074170618,-1.5393231073213884,True
1.4000000000000001,1.3988569467506553,1.395431146442365,0.011164248324580295,0.00801080981422593,0.2866863048213254,-0.31116009221659635,-1.3611989613998459,5.63113350192238,-1.7585492208491345,-1.6040645645423832,True
1.4500000000000002,1.4487300733818724,1.4449242971052643,0.011938516342736523,0.010182040321729811,0.39077310846434116,-0.2843098128062814,-1.294197734153174,5.580563204872511,1.706523333071424,0.14199961115230741,True
1.5,1.498594145454847,1.4943813247359925,0.012607560903047646,0.01248901362990524,0.34866861709866737,-0.11421493785411616,-1.360298527925993,5.714842014270775,-0.3461764589385671,2.2036926999589603,True
1.55,1.5484488513192907,1.5438009929114345,0.012217456763652294,0.014346259670440759,0.3955528570787598,0.10626418981412336,-1.3082144909444775,5.702957767086212,0.8986907038091939,2.9783126386500776,True
1.6,1.5982938793834542,1.59318206614246,0.011153038394130595,0.015834569637453284,0.5255041501510668,0.1657034043964946,-1.2750306764725077,5.595273732845461,2.0874438824981456,0.8493260968445138,True
1.6500000000000001,1.648128918116074,1.64252330990481,0.00981586527735635,0.01712835125763112,0.755405257423252,0.17296328458203017,-1.3975301449307735,5.605785253570864,3.5206568027656764,0.17380208517937976,True
1.7000000000000002,1.6979536560483208,1.6918234906699605,0.008815878384250018,0.01830303257992512,0.8057991790215542,0.19586052683388389,-1.37818945074783,5.725774403276946,1.2326991660695708,0.39310742805255416,True
1.75,1.7477677817757442,1.7410813759359598,0.007739854584218741,0.019493164691196278,1.041300643047091,0.4733501822501571,-1.4149880878825172,5.7315107008545265,3.7080830258270376,3.7741119028874124,True
1.8,1.7975709839602212,1.7902957342582422,0.006653663207404926,0.020272129343348922,1.294704065138621,0.6499850325187106,-1.505143884132988,5.69193970517953,4.073161674271281,2.60666335075472,True
1.85,1.8473629513318999,1.8394653352804125,0.0058140093528628424,0.02130321618313009,1.4082926313206392,0.7061362363561958,-1.4888712828910946,5.697656670772973,2.4197265663206684,1.1616517678281024,True
1.9000000000000001,1.8971433726911462,1.8885889497650061,0.0046326722483153405,0.021590502071020534,1.3276587172374157,0.8207371259136741,-1.3957382832189087,5.58323362569773,0.02019268565650356,1.9418657969703745,True
1.9500000000000002,1.946911936910489,1.9376653496242198,0.00354552721594015,0.022027609861200684,1.1738846278178388,0.7654099419801954,-1.3810194685497459,5.725015757596797,-0.9298860622323091,-0.11597075597993173,True
2.0,1.996668332936563,1.9866933079506122,0.0021438905882078642,0.02260500076793275,1.0816096258623835,0.486777924143368,-1.425613372595386,5.7077684986927375,-0.24275722623850243,-2.9262292507088543,True
2.0500000000000003,2.0464122497920565,2.03567159904778,8.158785026512712e-05,0.023373037304085464,1.2925404825607092,0.6832421471177298,-1.3945234526999668,5.79662886234681,3.461394091166249,2.7833013627443424,True
2.1,2.09614337657765,2.084598998460996,-0.0021404031791458404,0.02293883893721993,1.5778561213634337,0.9797573433994586,-1.347917557147957,5.686023345925745,4.517087860078862,4.131783615579895,True
2.15,2.145861402473963,2.133474283007823,-0.004160628615979376,0.021945325851095487,1.4268083452604836,1.2972875492902554,-1.3713158228985112,5.7485807819363,-0.5994519881319973,4.591710839220848,True
2.2,2.1955660167434967,2.1822962308086935,-0.006067605417704621,0.02076499480731675,1.372446882774607,1.3406134512477657,-1.3659699873146773,5.777620959467962,0.4808732890456393,1.4973754087258029,True
2.25,2.2452569087325718,2.2310636213174546,-0.007993051481303946,0.019591993401985346,1.4705647861969375,1.3125182233393715,-1.3789224118710135,5.7984868946776205,2.282472641914733,0.6812437629874135,True
2.3000000000000003,2.294933767873277,2.2797752353518845,-0.009035703876343964,0.018331476314939678,1.4373892776710901,1.467562942171936,-1.4161136123922742,5.833268114193357,0.7901888705952268,2.8559279180340544,True
2.35,2.3445962836854024,2.3284298551241682,-0.009938167907512726,0.016707593991614752,1.7003241370179851,1.6361394218968535,-1.435927438117779,5.776690656735755,4.277371973613586,3.129130994446893,True
2.4000000000000004,2.3942441457783876,2.3770262642713464,-0.01048856993119109,0.015505428001933629,2.0394881906665376,2.192138618882056,-1.4238237740556419,5.804455871269756,5.3588605464301775,7.824664877980453,True
2.45,2.443877043853255,2.4255632478857208,-0.010214942402635319,0.014364134498725513,1.9051374096487392,1.9715546990827928,-1.3543064770171984,5.837768446632515,0.03630232023678781,-0.9087994250293812,True
2.5,2.493494667704554,2.474039592545229,-0.010442181179470801,0.013012957426568482,1.9279758578544806,2.2912318816763664,-1.427987380573697,5.867051672789117,1.785782164650767,5.269708106334836,True
2.5500000000000003,2.543096707222297,2.522454086343781,-0.01107485985644025,0.011228380203885143,1.9856473283461933,2.265367918372937,-1.403808314560725,5.852072057724637,2.223623850353236,1.4817242874376007,True
2.6,2.592682852393897,2.570805518921551,-0.01106985068305716,0.009405113362530412,2.3734789847367477,2.5931111665176343,-1.4235517547129033,5.792868591450909,6.108438398477343,5.584847406027324,True
